D2 B D2 B R2 F U2 R2 B' D2 B' U R' U2 L' D R' B L2 D' B;y x';L U x' D' R' F R';R U' R2' U2' R d' L' U L
F' U2 B' R2 B2 U2 F2 R2 F' R' U B R D2 L D2 L' D2 F' D';z';R' B' R2 U' F2 U' L2' D';U' R U2' R' U2 L' U' L
F R2 D2 F R2 F' D2 B' D2 U2 B2 L D' L' R2 F' D2 F U F' L';x2 y;D R U y' R2' U' R2 z;U' R U' R' U' R U R' U2' R U R'
F' R2 D' B2 U2 R' L2 F2 U F' L' B2 D2 R2 F2 L2 D F2 U L2 D2;z;U' R D R F' L2';U' R' U R
U2 F2 R2 B2 F2 R D2 L' F2 D2 L F' U R2 U L R B2 U' B';y2 z;D' F' R2 D' R' D2;U2 R' U' R y' U' R' U R
D2 B D2 B R2 F U2 R2 B' D2 B' U R' U2 L' D R' B L2 D' B;y x;D' R' F B' y D' R' D2;U2 R U2' R' L U' L'
F' U2 B' R2 B2 U2 F2 R2 F' R' U B R D2 L D2 L' D2 F' D';x' y;D2 R' D F R u' R u';U' R U' R' y' L U L'
F' R2 D' B2 U2 R' L2 F2 U F' L' B2 D2 R2 F2 L2 D F2 U L2 D2;y;R' d R' F D;y2' R U' R2' U R
U2 F2 R2 B2 F2 R D2 L' F2 D2 L F' U R2 U L R B2 U' B';y2 x;L' D L2 R' D;L U2 L' U' L U2 L'
F' U2 B' R2 B2 U2 F2 R2 F' R' U B R D2 L D2 L' D2 F' D';y x2;D' F' D2 R2' F R D;y' U' R' U' R U R' U' R
F R2 D2 F R2 F' D2 B' D2 U2 B2 L D' L' R2 F' D2 F U F' L';y x2;B2 F R' r U2 x';y' F' U' F U' R U R'
F' R2 D' B2 U2 R' L2 F2 U F' L' B2 D2 R2 F2 L2 D F2 U L2 D2;z2;F' U' R' F y R' D';U' R U2 R' L U' L'
U2 F2 R2 B2 F2 R D2 L' F2 D2 L F' U R2 U L R B2 U' B';x2;F D' R' r U' x' D2;y' U R U' R' y U' R' U' R
D2 B D2 B R2 F U2 R2 B' D2 B' U R' U2 L' D R' B L2 D' B;y x2;L U y L U' F R' F2 D';U2 L2' U2 L U L' U L2'
F R2 D2 F R2 F' D2 B' D2 U2 B2 L D' L' R2 F' D2 F U F' L';x2;r U' D L2 x' R2;y2' R U' R' U' R U' R' y' U R' U' R
F' R2 D' B2 U2 R' L2 F2 U F' L' B2 D2 R2 F2 L2 D F2 U L2 D2;x y2;U' R' D' U' x' D' L;y R U R' L' U L
U2 F2 R2 B2 F2 R D2 L' F2 D2 L F' U R2 U L R B2 U' B';y x2;R' D y' L' R' F R2;R' U' R U R' U R U L U L'
D2 B D2 B R2 F U2 R2 B' D2 B' U R' U2 L' D R' B L2 D' B;y x';L U F' x' R' F R';R U' R2' U2 R y' U2' R' U R y' U R' U2' R U R U2' R' y R U' R'
D2 B D2 B R2 F U2 R2 B' D2 B' U R' U2 L' D R' B L2 D' B;y x2;L U F R' U' l U' l' D';U R' U2' R2 U R'
B' U2 B D L' F2 U' F U F2 R2 F' L D2 R' U' R' B2;z;r' U R' U' R' F D L D';U2' R' U R U R' U R U' R' U R
D2 R F2 L F2 D2 R' U2 L2 F R F' L' B' R2 B R2 D R';y' x;D' L D' M' U' z';y' U L' U' L U y' L U L'
B U2 F' U2 F2 L' D' L2 B U B' L2 F2 D2 F' D2 F' U2 R2;y x;U F L2 U' L' z';y2' U R' U' R
U' D' R' D' B D2 R' D' L2 B D' B2 L2 D2 B2 U B2 R2 D F2;x' y;L' U' R l z' R2 D;U' L' U L d L U' L'
F' U2 R2 U2 B F U2 F L' B' R B' R' D2 L2 U' L2 F2 L;x' y;D2' L' R U r' z' R' D';R' U R U L' U' L
F2 L' D2 F2 R D2 L U2 L D2 U F R U' F' U2 L' D' U L';x' y;U' x U' F2 L2 U' z' y D;U R' U' R2 U R'
D B2 F2 L2 B2 D' B2 R' D U' R U2 F R D2 R D R D2;y2 x';r' D' L D' U' F R2;U' R U' R' U2 y' R' U' R
B2 R2 U2 B U2 L B L U L' D' L2 D F2 L2 F2 D' F2 U;z2;D2' R' F;R' U R U L' U' L
B2 L2 B2 D' L2 D2 U' F2 U' R' B2 R B' R' U' L' R' F2 R2 D';z2;R2' D R D U R' F R;U' L U L'
U' D2 R D L' U' B' L F U' F2 R2 L' F2 R' L2 F2 B2 D2;x' z2;D' r' F U' F R' D;U' R' U R U L' U' L
R' B L' U R' D R L U F' B2 U F2 D L2 F2 U' D2 L2 U2;z2;D2 R' D U R' F R;L' U' L U' L' U L
R L' U B2 R2 D F D2 L' F2 B D R2 F2 U R2 F2 U2 R2 B2 D;x;r D' r U x' U2' F U' R' D;U2' R U R' U y R U' R'
F' B2 L' B' D2 B2 R' U' L' U' B D L2 U' D' B2 D L2 D F2 L2;x2;r R U' x' D' R' D';U' R' U R U2' z U R U' z'
F2 U' F D R' B' U' D' L U' L2 U R2 F2 R2 U L2 U D;y2 x;U' D r D z' U' R z r x' D';y' R U R' U' y' R U' R' U R U R'
B2 R2 B2 U L2 D' L2 B2 R2 U2 L' U2 B' D B2 D' B F' D' R U;y2;U L U y' R' y' R' z2';y2' U' R' U' R y U R U' R'
x' y D' R2 U F L2 B' F D F2 B L F R2 U R' B' L2 R' D2 R2 U' L2 F' D' B;y2;R' L2 D;y' L' U L U' y' R U' R'
y2 x F2 R2 L U B U R' B D2 B F L F2 L' U' D F U2 F' B2 R2 U' L2 B2 F';L2 R' B' R2 D' L D2';U L' U' L U2' R U R'
y2 x B D' B R' F2 B D2 F2 D' R B2 U L2 D2 B2 D2 F' D2 L' B' F2 D2 B D' B;y x;L' x' R' B' R2 D F' D;U L' U L U2' L' U L
L2 U R2 D' L2 U F U2 R' F R2 F2 D U2 F' R' U2 B2 L2;y2 x;U l' L U x' y' D2 R D;U' R U' R' F U2' F'
R2 U2 L2 R2 B2 L' U' B' D2 U R' U B' F' U R' F' U';x';R D' R2' F' F L2 D' R';R U R' U'2 R U R'
U L2 R2 D B2 U2 F2 L' D F' U2 L2 B' F U' R2 B2 F2 U2;x';D' F R R2' D' R' D;U' y' R' U2 R U' R' U R
D2 L2 B U2 F U' B' L2 F2 L D' U' B' D2 L B' L;x';D F R' D F;U' U R U R' U R U' R'
B' F2 R2 F' L' B L2 B U F L D U2 B D F2 D' R';y2 x;F' U2' R' F D2 y' R2';U' y U' R U R'
D U B2 R2 F' R' D' U' F' D' R' B' D F D U2 F2 R;z2;D2 R U l U L2;U' R U' R' U R' U' R
F' U2 F' R2 D2 F' U2 B' R' B' F L B2 U B' U2 B' L2 R;x' y;R' F D2 R' F2 L2;y U' R' U R U' R' U' R
B2 F' D2 F' L2 D2 U R2 F2 U' F R D' U B D2 B U2 L';x' y';F2 R' F D' R';y' U' R U' R2' U R
F' D2 F2 R2 B R2 D2 F' L U2 L' R2 D F2 U2 F U F' R;R U z x' D' R' L D';U' L U' L'
F2 L' B2 U2 L2 U2 F2 D2 R2 B D' L' R2 B' U B2 D' R' D;x';D' R' U R' F y' F D2 R2';U' y' R U R' U'2 R U R'
U2 R2 U' F2 R2 U2 L2 U' L F2 D2 U' R2 D' B2 L F' L2 F2;z';U' R' U R2 U' y x';U2' R U R' d' R' U' R
U2 F2 D2 F L B D' F2 L' D' L' D F' L2 R2 B' F2 D';y x;R2' U' L U x' y L D r' U r;U2' R U R' L' U L
D U2 L' F U' B L R2 F U' F' D2 U B D2 L2 F2;z2;l D' R L' U r' u' R2';U' D' R U' R' D
L' F2 U2 F U L' F' B D B R2 D B2 U' D B2 D R2 B2;y x2;L' U F2 R2 y D' R' D;U2 R U' R' L U' L'
U' F2 U' R2 U B2 D R2 D B U2 L R F2 U B' U R2 B2;x2;F L F R D' F R2 D2;L' U2 L y' U' L' U L
D' U' R2 U B2 D L2 F2 L2 R D2 B D2 B' D F' D' R2 D' R2;x' z';U2 L U x' U2 R2;U' R' U R U' y' L U L'
D B2 U L2 D F2 D L' D F2 R2 U2 B R2 D2 U' R2 D' F;x2 y;r U2 l D L;y' R U R' U' y R' U' R
L2 R2 D2 U F2 L' B2 D2 R2 F L' F2 R D U L2 U' F;z2;U' R' F U R' D2' F;R' U R
D' L2 U2 L2 F2 D B' U' F R' U' L D L F2 U' F2 D2;D' F' D2' F R';D R U R' D'
L D2 U2 B2 L F2 R B2 R2 D U2 R' D L2 F' D' R';x y2;U' R2' D F D F2;U R U2' R' U y' R' U' R
B2 R2 U2 B U2 L B L U L' D' L2 D F2 L2 F2 D' F2 U;x y;D F D' R2;U' L' U L
B2 L2 B2 D' L2 D2 U' F2 U' R' B2 R B' R' U' L' R' F2 R2 D';x;r U' L R' D' R' x' D2';R U R' L U L'
U' D2 R D L' U' B' L F U' F2 R2 L' F2 R' L2 F2 B2 D2;x;R2 D L F' L2';y' U2' L' U L U2' L' U L
R' B L' U R' D R L U F' B2 U F2 D L2 F2 U' D2 L2 U2;x;r U' l D' F R D';R' U' R L' U L
L D2 L2 U2 B2 L B2 R F' U' B' R' B2 F' R2 D' U F' D2;y U L F' L' x' u R' u';U' R' U2 R U' y' L U L'
D R U2 D2 R' U R' L' U' R B' L' U2 R2 U2 L' F2 L' D2 R';x2;U R' F L R2 D' R' D2;y' U R U' R' U2 L' U L
L2 B2 D2 F' D2 F' U2 R2 D R' F' U' L D' B R F L F2;x2 y;D2 R' F B' R2 L' D';U L' U L
D2 B U2 R2 B F R2 B U L B' L' F' R2 U F2 D2 B2 F';x2 y;U' R' F R D' R' y R2 D2;y U' R U' R' U2 R U' R'
F2 D' F2 U' L2 D' U2 R' U2 R2 U' B2 L B' L' F2 D' F';x2;D' L D' F;U' R U' R' y' U2 R' U' R
F D F2 R D2 B R2 D' R2 L' U' F D2 L2 D2 F B U2 F;y x2;U R U' F B' R' U L2;y' U2 R U' R'
U' B2 D R2 U B2 D' R B2 D B L' U' F L R2 F' U F;x2 y;D2 r' x D R' D U y' R D';y' U R' U R y' U' R U' R'
U L2 B2 D' R' F L2 B' R2 F2 L2 F2 R' D B' R2 U L' R';y' x;R' U' R2 D x D z U' R U F' z';U' R' U' R
B2 D R2 U B2 R2 U2 B2 L2 D F2 L' U B2 U' F' R2 U' R2;x2 y;D F' U' R D' U R';U2' R U2' R' U y' z U R' U'
F2 D' U2 L2 U F L F L' D L D B2 R U' L R U2;x;r' D U R' D' y R' D';z U R' U' R' U R2 U'
F2 R B2 R' U2 L2 R' F' U' B' R' F2 L B R2 U2 F2 R;y x2;R U' R' F L R D2 y' R D2;U' R U2' R'
R' F' B' R' L2 B' D R U R L2 F D2 F' U2 R2 U2 B2 U2 F';x y2;R D' R L' u L' u';L' U2 L2 U L'
R' D' L F2 L F' B' L2 U D2 F2 D2 R2 U2 L' D2 F2 R U2 R;y' x2;U R L F' D2 F';y2' R U R' U' R U R' U2' y R U R'
U' L2 R2 U' L2 F2 U2 B2 U R2 U' R B' D U B2 F' R2 B2 L2 U;y x';l D x U2' R' U' x' D;U R U2' R2' U' R
L2 F2 D' L2 F2 D2 L2 D B' U2 R' B' U B U R' D' R B;y;D' L2' u' R2' F;y' R' U R U L U L' U2' y L' U L
L' B' R F' D2 L' U F2 B' U' F L2 D2 L2 F' B' U2 R2 B';y' x;D R' U x' L;y' R U R' U R' U R
R' F2 L' U2 R D2 B2 R2 D U R' D B' U2 L U2 L' B R;L R' D' R D;L U' L' U L U L'
D2 L2 D2 F R2 D2 F2 R2 F L2 R B' D' U2 L' B2 U' F R D;x' y';r' U' r' D2' L R' D;R U' R' U' L' U' L
R2 F R2 U2 R2 F2 U2 F2 L2 F' R B' U' L' F D L D2 B' F;y' z';F' U L' U' z' D2';R' U2 R U R' U' R
D2 F2 U2 B2 U2 R2 U2 F2 R2 F' D B' F D' F R' U2 R B L2;y x';r' U F2 U' R2;U' L' U L U' L U L'
L2 B2 F2 L' B2 D2 L R F2 U2 R' B' U L' B2 R F2 L2 U' F';z2;D' R' y' l' U L U x' D';y' U R' U R
R' F' U R2 D B U2 R' L U R U2 B2 U2 L2 B2 D F2 D';x2 y;U' L' F' r R' z' x' R u' R;U' R' U R
U2 L2 D2 U' B D' F2 U' L' R' D' L' B2 U' L2 B' R' U';x2;R D R y' U' R' F;D R U R' D' R U' R'
L' U2 B2 U2 L F' L2 U' B L B' D2 R2 U' F2 L U' B2 F';x2;D R x L' U' r';U R' U R U2 L U L'
D2 B F2 R2 B D2 F' D' U L' R U L' B2 D2 B F' D2 R';x';U' r' D' R F D D;U' L' U L U' L U L'
U2 L2 R' F2 R D2 L2 R F' L' B2 F' D2 U B D' R U2 B';z2;U l' U r' L' D2 F;U' R U' R' y U R U' R'
B' R2 B' F R B' D U F2 R' U F' R' D' L2 B2 R' U;y' x';U r' D' R2 x U' x' y R';U R U R' L U' L'
D2 F' R2 B2 L2 U2 B2 U2 R F' L D' B D2 F2 U F' U R2;x2 y;D U' F L D' R' F2;y' U2' R U R' U' y' R U R'
F2 L' B2 D2 F2 R U R2 D L2 B' L R' D B' U' F2 D' U;x';R U' x' D2 R' D' L';U2' R U' R' L U' L'
F2 R2 D' R2 U B2 L2 B D B2 F2 R U2 B2 F U B' R F2;x2 y;R F R y U R2' y R' D B' D';y U2 R U2' R' U y R U' R'
U' B2 D2 U' L2 B2 U L D F D R B' D' B' L D U B;y x';r' F' U R' y' R' F R;y U' R' U' R
L2 R2 F2 D' L2 D F2 D F2 L' F L' R F2 L D' U' L' R2 D';y' x;U' R2 U y' R2;U2 L' U' L
B2 L U' F2 B' L2 F U R2 U' L' F2 U2 L2 F B R2 F';y';U R' F R y z U R U' x2';y U L' U L R U R'
L2 U B2 D' R2 B2 L2 D2 R2 F' D2 U R D L' R F U2 R' F2;y';U2' R x2' y' D R' F D2;R' U2' R2 U R'
D' F B2 U2 R2 B R' F' U B D2 F2 L2 F' R2 F' R2 F' D2;y x;U' x' D R';R U R' y2' U L' U' L U y' R' U' R
D2 B L' D' R' U2 R2 U2 B U D2 F2 B2 L2 F2 B L2;l' U' x R2 D R' D2;y' L U' L' y' R U R'
L D2 F2 L' U2 R' B2 U2 B2 F2 U F' L' D' U2 B2 L U' B;x2;R2' U2' x z R U R x' y D' R';y' R' U2' R U R' U' R
R' L2 U2 R2 F' R' B R L' D' F U' L2 D B2 D' B2 U2 B2;y2 x;r' R u' F2 R U' D;y R U' R' U' R U R'
B2 D2 F' R2 B R2 U2 B U' R F2 L2 U2 L' U L R' U' F;z2;L F' R' U L2;y U L' U L U y' R' U R
B2 D2 F' R2 B R2 U2 B U' R F2 L2 U2 L' U L R' U' F;x;r' R2 D R D';U' R U2' R2' U' R
B' U2 B' R2 U' L U2 R' B2 U' B' D2 F' U2 L2 F B' L2 F L2;y x';U r' D' L2 F';U L U2 L' U y' L' U' L
F' L2 U2 B D' L B D2 L D B U D L2 D R2 D B2 R2 D;y x';U x' L2' D' L';L U2 L' U' L U L'
D2 R2 F2 U2 F L2 U2 F R2 B2 R' U B2 F R F L' R' D2;x2;D R D' U R2 D2;U2' R' U R U2' y R U R'
R2 D B2 R2 D U B2 R' U2 L' R' D' U' L B2 R B' L2;y2;R2' F R D L;U R' U' R L' U L
B' L2 B D2 U2 L2 U' R2 D B2 F U R D' B2 U2 R' U B2;x2 y;D' R F' D';y' U2' R U R' y' U L' U L
L2 D2 L2 D2 L U2 R B U R2 B' D2 B D' B' U' L' B' U;x2;F U F D' R' y' R' u R' u;R' U' R U2' R' U R
B2 D B U2 L' R2 D2 L2 B' U2 R' D2 L D' B' D2 F2 U2 B U' F' B R B' R;y' x';D' x' U l' U' L x' D';U2 R' U R y U L U L'
U2 R' L B' L2 F D R U L' B' R2 D' F' R2 D2 L B2 D2 F' U B D R2 U';x2 y;R' u' F2 u' L D;U' R U' R' U R' U2' R U2' R' U R
L' R B F' L2 R' B' F L2 R B2 U2 F D2 L F' D' U' B2 F L2 D' F2 B' R';y x2;U L2' U R' F y2 R' F R;R U2' R' U2 L' U' L
R L' F' D B2 L' D2 R2 U2 R' B2 R' B U B' U2 F' R2 L2 U2 F2 B2 D' B U2;x2;D2' F2 r D z' x' U R' F R;U' R' U' R U y' L' U L
U' B' F' U2 L' R' B D2 U L R' B2 F2 U' F2 D' U R2 B2 U B' F2 D' L' U2;x2;r' U' r' x' R' U l' U l D;U' R' U' R U' R' U R
B2 F' L F2 U' R' B2 L U' L2 R B' L R D2 U2 L D' F' L2 R' F2 D' U2 F2;x y';U r' z' U' x' r U' r' R' u';U R U' R' U R' U2 R
L' R2 F' D2 U' L2 R F' L2 D' U' L2 R2 U' L D U2 L U2 L' D U L' F U2;x;r' D' l' U l2;R' U' R y' L' U2 L
F D2 U R F2 D' F' D B F2 L B' F R D B F' D' U' B U' L R D L;x y;R' U l z U' L F' x' L' u;y' U' R' U2 R U' y' L U L'
B2 F2 L' B' U2 L R2 D' L R' D' U2 F' R2 D' U2 L' R' B L' R B' F' D B2;y2;r' U' r2 D' F2 U' L2';R' U R2 U' R' d' L U L'
F D2 F2 D2 F R' B D' F2 R' F' D' L' D B' U' L2 F';z;U D R' U l L;y U L' U L U' L' U L
L B D2 L R2 B D' U L U L' D U' F2 D F2 L' D2 R U' R2 U' F2 R' U2;x y2;U' B R' U2' L l2 F;U' y' U' L U2 L' U' L U L'
L2 D2 U' L2 D2 B2 F R U2 B' F D2 R2 U' B' F' D U2 R F' L2 D' B F' R';x;R' U r' U' R2' U M;F' l' U2 l F
R U2 L B' F' D2 U2 B R U F' R2 U' L R' F2 U' B U B D' L' R2 D' R;x y';R' U' L l' U r2' R' U l u';U l' U l F' U2 L' U' L
B' U L' D' B' D' R2 D' R B F D U2 L2 D2 B2 F U' B D' U' B F' L B';x' y';U' l' z R' U l R L;y U' U' R U' R' d' L U' L'
B R2 F2 L' R D U' B2 F D2 U2 F2 D U L' R' B2 L B' D' R B F' R' B';D L F' L' U' x' L2' D';R U' R' L U' L'
B2 D2 R' D2 L F2 R2 U2 R2 B L2 U' R D' B2 U2 L' B R2 F';y x';R' D2 F' U2' R z x U2' R' z;U2' R U R' y U' R' U' R
U2 L' U2 L' D2 L D2 F2 R D2 F2 D U' B' D R2 U2 R' D2 B R';z y2;F' U' R U' z U' R' x' U' R z;y U2' R U R' U2' R U' R'
F2 D2 R2 F2 U B2 U2 R2 F' L R2 F' R2 U2 B F U2 F L;x2 y';U' R z' x' R';y' U R' U R U' R' U R
L2 B2 R2 U' F2 U' F2 U' F2 D R U B2 R F' R F2 R B L2;x y;U' z' U' R x U y L2;y U2' R' U2' R U R' U' R
B2 L2 F' U2 L2 B R2 B' U2 F2 U R2 U2 F2 U' F' L R' U' B';z;r' U' L x' u R U' L' U2 L D2;y U L' U' L
F2 D2 L2 F' U2 F' R2 D2 F R D' L2 F' R' B' F' R B2 F' L';z';D L F R2 D' U2;y L' U L
B2 L2 F2 D2 L2 U2 L' B2 F2 D2 L' D F2 R B D B2 U2 R2 D B;z2;R' D' R U' F';L' U L y' U R' U' R
U L2 B2 L2 D2 L' D' F U' B2 F2 D' L2 B2 F' D' U;x;U R' x' L' U' L';y U2 L U L'
B2 D' F2 U2 R2 U' L2 F L F L2 F' R2 U' L2 R' B U2 B;x y';L' l D' R U D';R' U R U' R U R'
U2 F2 U L2 U B2 U F' R' F2 U2 R2 B' F' R2 B D' U;y';U' R' F D2 L;U D' L' U L u
D L2 D L2 B R U L2 U2 F2 D2 B' D L2 R' U2 R2 U';y' x';R' F D' R' F';R' U R U' R' U' R
F2 L2 U2 L2 F U2 F2 D R F2 U2 L D F' B' U' F2 L' U;y x2;D R D' R' D2 R' F R;U2' R U R' U' L' U L
B2 U2 L2 R2 U R2 U' L2 F D2 B2 D2 R2 D2 R U' R2 D' F2;D R' F R2 D2 R' F R;y' U' R U' R' U R' U' R
B R2 D2 B F2 R2 F L' R' D' U2 B' R' B L' D2 L F U;y2;U' D R' L F';U' L U L'
L2 U2 R2 B2 R F2 R2 F2 D R' D' L' F L R' F' D2 R2 U';y x2;D' F R' F2 L2;U R U R' U' L' U L
F2 D2 L B2 F2 R D2 L D' F2 L U2 L U F' U L' U' L';x y2;r' F R' U F2;L' U' L U y R U R'
D2 F' L2 B F' D' F' R U' B L' R2 U B' F' U2 L' R2 F';x2;D2 U' F' L R u R';U2' R U R' U R U' R'
L' R U2 F2 L' U B' L' B R2 U F D R' D' L' R' B';z2;F' U R' x z r' R F' D R' D';y U R U R' y' U R' U' R
B2 L R B2 L D' B2 D' R' U L' R U2 B' D B F U2 F;U' R2 L U y' R' U R' D2;U' R U R' U' R U R' U2' y R U R'
L' D2 U2 R D2 L2 U2 L' U' L B2 R' D2 B D R D2 R' D;y2 x r R' U D L;R U' R2' U R
R2 F R' D R' U2 D' R' U L2 B2 U R U B2 U' B';y' x';x' L2' U R2' D2;U2' L' U L U2' L' U L
F2 L2 R2 F L2 F' R U' B U R' B F2 R F D F R F2;y x2;R' z' R z' R x y U z D';z R U R' U' z' R U' R'
F2 R2 U F2 L' F' U' L2 D2 B2 D R' B' L2 F R2 D2 U';y';U' R U' y z2 R' F R;U' U' z U' R U
F2 D2 L' R2 D2 R2 U2 F R B' D F U2 R' B2 D2 R' D' L';x' y';R U' x' U' z' U R' F U' R z2;U' R' U R U' R' U' R z U' R U z'
U2 L2 B' F L2 U B' L' B L' U' R' F' R' D L F R U';x;R' z' r' U' R z U' z;U R U' R' U' z U R U'
U2 R2 F2 U2 B2 D B2 R2 D L2 F2 L2 B2 F' U' B' L B' D B2 U2 B' U';x y2;R' F R' F U' x' R';U' y U2' R' U2' R U R' U' R
D' L2 U F2 B2 U R2 U L2 U' B2 D2 L2 F2 B' R U' F2 D2 L' B R F' U';x2;D B U2' R' F D;U2 L' U' L
D' B2 U B2 L2 U2 L2 U' F2 U2 R2 U R2 L2 F2 L' D R' L U2 F B' D' R2;y' x;x' r R' U r U' L' y' R2';U2' R U R' U' R U R' y' R U R'
L2 U L2 U2 F2 L2 B2 U' L2 B2 D' B2 L2 U' B' D B' D' R F' D2 L B;x';U' R' F2 R U l R D';U' y' R' U R
D L2 D' F2 D L2 B2 D' B2 D' R2 F2 R2 F2 U2 F' L' U2 R2 U2 B2 D R' U2;y2 x;r D' R' D' l U' l';R U R' d L U' L'
B D2 U2 B2 R B' L' B2 R2 U2 B' F2 L2 U L R F2 L;y2;l U r R2' F U' R U' z2;R' U R2 U' R'
R' F2 U2 L F2 L F2 U2 L R B2 D B F' U' B2 L D2 L F' U;x2 y';D L U F R' E;R' U R
R U F' D' F R2 F D2 R F' D B2 D' B2 U' F2 U R2 F2 L2 U2;x;U l U R' U2' R U x2';U' y R U' R' d R' U R
B2 D B2 D U2 B2 F2 R2 D F2 R' D' B' U' B' D' B2 F D2 L';y';U x' r R' U' l' U x;R' U R y L' U' L
B2 R2 B L2 U2 B F2 L2 U2 F' R' B2 L' F R F' D' B D2 U';x;D l R U' l' U' x D2';U R' U' R y R' U2' R
F' L2 D2 F' D B' D R' D R' F2 U' F D F2 D' B R2;z2;U R2 U F2 y U R2;U R' U R U2 L U L'
B U2 F' R2 D' B2 U2 B2 F' U B' R F L' R2 U' R2 F;y2;U' D' R' y' R2 U R' u';r' F r
R2 B' F U2 R' B D' R F' D' U' L U' B2 L2 R' D;U R' l' U2 L l x D x';y' U2 L' U L U' y' R U' R'
R2 U2 F2 R B2 F2 U' B R2 U' R U' F' U' R2 F2 U2 B2 D2;y';r U l R D2;R U R' U' R U' R' d R' U' R
L2 B2 U2 L' U F2 D' L' B' F L D2 L2 F2 U2 L B';z2;R' D' R2 U L;U2 L U' L'
U' R2 U' L2 U' B' U2 B' D' U B' R' B' U2 B2 D2 R2 B';y;R' D2 r D' U2 x' D';U' R U' R' L' U' L d R' U R
D2 F2 R2 D' R' B2 D2 F L D R2 U2 B' R' B' L2;x2;U R B' D2 L;U R U' R'
D' U' R2 D' L' R' D2 F' L B R B' R2 F2 L' D2 B2 R';y2 x;R' D L D2;R U2' R' U R U' R'
U2 L2 D2 F2 R2 F2 R' F' U' L2 R D L F' R2 B U B2 F';y;R' F D' F2 R';L' U' L y' L U' L'
D2 L2 D2 U2 B U F' U' B' D F2 U' B F U2 R' D U' F2;U L2 U R2' D' R2';y' U2' L U' L'
L2 F2 D' B2 F2 L2 B2 U F2 U L' B2 R2 U2 F' L U L D;x' y;D' U' x' U2 r' U z';R' U2 R U R' U' R
U2 B2 F2 L2 R D2 U' F D L' B2 R2 B' L' U' L D B2;y x';U' x' U' R' F D L D;U R U R' L U L'
D2 R2 D B2 L' R2 U' B2 U' F' R' D2 F L' F2 D' R F2;x2;R' D L D' L D2;R' U2 R
D R2 F2 D B' F2 R2 F2 R' D' B' F' L' B2 D' F' U' B F';x y';D R' D2 y R' F;y U2' R U R2' U' R
R' F2 L B2 F2 U F' D' R2 U B D2 R D2 F2 R' F2 R2;y x2;U' R' F D L D;U R U R' L U L'
D2 R2 D B2 L' R2 U' B2 U' F' R' D2 F L' F2 D' R F2;x y2;L' x' R' U R' F2 D2;U R' U2 R U R' U' R
R2 D2 R D2 B' L D F2 R F' R' B' L2 U B2 L D';z2;U2 F' r U' x' U R' F;U' R' U2 R U2 L U L'
U' F2 R2 D' R2 U2 L B2 L R2 D L' B U R2 D2 R D2 U2;y x2;R' F' U R' F' L;y' R' U R U' R U R'
D R2 F2 D B' F2 R2 F2 R' D' B' F' L' B2 D' F' U' B F';y x2;B2 U' U R U' F' r U2 R2 x';y U R U' R' y U' R' U R
B' R2 F U2 F' R2 D U B' L' F2 D2 L2 R' U2 F' D' U;x2 y;R' D' L U' R2 r' U r D';y' U2 L U' L' U L U L'
D2 L2 B L B' R2 D' U B' U F' R B2 L' F D L2 U';y x';U2 R' D' R' x';U L' U L U' L' U' L
D2 L' R' U L' B' D' L2 R U R F' R B F2 R2 D' L';x2 y;L R' F D' L D2';L' U' L R' U R
D2 B2 D' U2 R D U B R F' D' U2 L' F2 L F' R U;z';U2 x' U' L U;x2 l' R' l' U R' U' x' U R2 U'
R2 D L2 U' F' L2 F' R2 B' L' D2 B' U F2 L D2 U' F;y';D R' D x U r';U' R U' R' L U' L'
B' F2 D2 F D' F D2 U' B R2 D B2 F2 L B' R2 F' R F';x2;U' R2 U y' l' L2 U x' y';R U' R'
R2 B' F2 U F L' B D' B' U2 B2 F' R2 B2 D F R2 U';x2 y;R' D L F' L2' U' D;U L U' L' R' U R
R2 F2 D2 L' B2 D R' U2 F2 D2 L U F2 D F' D2 F;y x;D' R U R' D';y U' R U' R'
U2 F R2 F2 R' U2 B R2 F2 L' U' R F2 L2 U' R' F U';D' L U' D' R' F R2;U' y' U' R' R R' U R U' R' U' R
R2 D L2 U' F' L2 F' R2 B' L' D2 B' U F2 L D2 U' F;y';D R' D x U r';U' R U' R' L U' L'
B' F2 D2 F D' F D2 U' B R2 D B2 F2 L B' R2 F' R F';x;B R' F R2 D L2' D' U2' D D2';R U R' U2' R U R'
R2 B' F2 U F L' B D' B' U2 B2 F' R2 B2 D F R2 U';y x2;D l U' l' U R' F D;R' U2' R d R U R'
R2 F2 D2 L' B2 D R' U2 F2 D2 L U F2 D F' D2 F;z x2;R D' x' R' U2' x U D';L' U2 L L' L U L' U' L
U2 F R2 F2 R' U2 B R2 F2 L' U' R F2 L2 U' R' F U';y2 x';D R' F D2 F2;L' U L
R2 D L2 U' F' L2 F' R2 B' L' D2 B' U F2 L D2 U' F;y';D R' D F L';U' R U' R' L U' L'
B' F2 D2 F D' F D2 U' B R2 D B2 F2 L B' R2 F' R F';x';L U' F' R' F' D2;U d U R' U' R U' R' U R
R2 B' F2 U F L' B D' B' U2 B2 F' R2 B2 D F R2 U';y2 z;R2' F u' L' u;U R' U' R U' R R' U' R' U R
R2 F2 D2 L' B2 D R' U2 F2 D2 L U F2 D F' D2 F;y2 z;R' R2 D' R' y R2 D';y U R' U2' R U R' U' R
